slug,nome,city_name,indirizzo,lat,lng,website,email,phone,id
"la-dimora-del-pensatore-canicattini-bagni","La Dimora del Pensatore","Canicattini Bagni","CONTRADA ALFANO, snc, 96017 Noto SR","37.055013","15.048155","https://ladimoradelpensatore.com/","","393 621 3252","0cac8b23-3f90-4f74-8c5e-bb4a6c765607"
"masseria-degli-ulivi-canicattini-bagni","Masseria degli Ulivi","Canicattini Bagni","Contrada Porcari snc, SS287, 96017 Noto SR","36.961952","15.040572","https://www.masseriadegliulivi.com/","","0931 813019","3cbc9955-bc76-4f61-b02a-2661946e2928"
"morfeo-b-b-canicattini-bagni","Morfeo B&B","Canicattini Bagni","Via Umberto, 367, 96010 Canicattini Bagni SR","37.029105","15.068915","http://morfeobb.com/","","0931 945336","f4eb07e0-0405-459d-ace8-7da672dfa28d"
"mundus-terrae-country-house-canicattini-bagni","Mundus Terrae Country House","Canicattini Bagni","Contrada Bosco di Sopra, 96010 Canicattini Bagni SR","37.016806","15.101693","http://www.mundusterrae.com/","","342 801 6110","e48ca4f3-9b4b-4f7d-a544-8f795752d638"
"nuovo-castello-crisilio-canicattini-bagni","Nuovo Castello Crisilio","Canicattini Bagni","Via Crisilio, 10, 96012 Avola SR","36.92796","15.143777","http://www.nuovocastellocrisilio.net/","","339 671 0019","6bc93f89-d591-4074-abfa-f3451fad81d4"
"tramonto-ibleo-resort-canicattini-bagni","Tramonto Ibleo Resort","Canicattini Bagni","96012 Chiusa di Carlo SR","36.937332","15.167705","https://tramontoibleoresort.com/","","388 624 0627","a62a281c-a1bb-4bf4-8dbb-d2650c2868f2"
"villa-margherita-canicattini-bagni","Villa Margherita","Canicattini Bagni","Via S. Nicola, 8, 96010 Canicattini Bagni SR","37.036179","15.056877","https://my-stay-experience.eu/villa-margherita-canicattini-bagni-italy","","","f8a76a3a-0673-4491-b242-142d0b6e8b47"
"al-qatta-b-b-canicatt","Al Qatta B&B","Canicatt�","Via A. Manzoni, 134, 92024 Canicattì AG","37.361389","13.851944","http://www.alqattabb.it/","","320 444 8848","8c642c50-c83a-4d8d-baf7-ff29d57523fc"
"area-sud-affittacamere-canicatt","Area Sud Affittacamere","Canicatt�","Via Maiorana, 20, 92024 Canicattì AG","37.352626","13.841537","https://areasudcanicatti.com/","","392 786 0106","e9c06c7d-3c61-48dc-b71f-c6c508193070"
"attico-dei-templi-canicatt","Attico dei Templi","Canicatt�","SS122, Contrada Aquilata, 92024 Canicattì AG","37.361519","13.787698","http://canicatti.com.es/","","327 577 1005","6554e029-0015-4723-aa84-c0aafd005c9a"
"b-b-le-tre-perle-canicatt","B&B Le Tre Perle","Canicatt�","V. Senatore Sammartino, 68, 92024 Canicattì AG","37.349971","13.837534","https://letreperle.it/","","389 059 5786","2ddd7927-e846-47a8-9a1d-17de2bda9edb"
"b-b-quattro-tesori-canicatt","B&B QUATTRO TESORI","Canicatt�","Via Umbria, 4, 92024 Canicattì AG","37.355017","13.850227","https://connecterstay.eu/bnb-quattro-tesori-canicatti","","334 191 8999","9482b47e-e1fb-4b6b-961b-e9699a85a26b"
"b-b-vittorio-emanuele-canicatt","B&B Vittorio Emanuele","Canicatt�","Via Vittorio Emanuele, 155, 92024 Canicattì AG","37.360119","13.852207","https://www.bebvittorioemanuele155.it/","","331 461 9455","61755f7b-f51d-4a56-8c43-5e04705cffdb"
"beatus-b-b-canicatt","Beatus B&B","Canicatt�","Via Lepanto, 282, 92024 Canicattì AG","37.356571","13.845993","https://beatusbb.it/","","0922 857763","8cc1b400-260a-4805-9e8a-e5cf9ccccfc2"
"hotel-collina-del-faro-s-r-l-canicatt","Hotel Collina del Faro S. R. L.","Canicatt�","Via Giacomo Puccini, 29, 92024 Canicattì AG","37.368129","13.85496","http://www.collinadelfaro.it/","","0922 853062","cd0fa4a1-d94a-41f0-a3ed-7b6d51f7c7ba"
"agriturismo-terre-di-musignano-canino","Agriturismo Terre di Musignano","Canino","loc. Roggi, 01011 Canino VT","42.467747","11.703409","http://www.terredimusignano.com/","","347 371 6243","95b4ae64-2b39-41eb-9f49-ccbb3aacc1d7"
"b-b-le-buche-canino","B&B Le Buche","Canino","Via Concordia, 29, 01011 Canino VT","42.46556","11.748576","","","335 530 7611","170c72cc-2fe1-4177-9a72-5145a75a99ed"
"bed-breakfast-la-vecchia-torre-canino-canino","Bed & Breakfast La Vecchia Torre Canino","Canino","Km. 9,, Strada Regionale 312 Castrense, 01011 Canino VT","42.40221","11.689408","","","335 718 9597","591c9f53-8895-4328-a5e0-6c5a8703e426"
"casa-del-1000-locata-per-fini-turistici-canino","Casa del 1000 locata per fini turistici","Canino","Via Palestro, 42, 01011 Canino VT","42.463883","11.748167","","","347 743 8025","717b2aae-a3d6-4e03-9666-b69ae01a9276"
"casettarosaria-canino","CasettaRosaria","Canino","Via Garofoli, 01011 Canino VT","42.462915","11.753758","","","328 800 4261","e21cf936-3d4f-4cbc-a612-c7fe90fe724e"
"le-palme-b-b-di-rosanna-susini-canino","Le Palme B&B di Rosanna Susini","Canino","SR 312 km 21,700, 01011 Canino VT","42.488093","11.771508","","","0761 438254","5faa388b-2a61-425c-ab9b-e29905349247"
"om-palace-canino","Om Palace","Canino","Via Piansano, 8, 01017 Tuscania VT","42.420713","11.870099","https://om-palace.italiapaesaggiviaggi.top/","","373 843 6443","10a1b3c5-82da-4c62-82ae-3d3e77fe0b4e"
"palazzo-falzacappa-canino","Palazzo Falzacappa","Canino","Via Regina Margherita, 32, 01011 Canino VT","42.46566","11.74906","http://palazzo-falsacappa.italia-centro.it/","","329 222 1055","c93cb833-f296-4d9a-b420-6862dcbbe7d0"
"residenze-miao-affittacamere-canino","Residenze Miao - Affittacamere","Canino","Via Ansedonia, 2, 01014 Montalto di Castro VT","42.352276","11.607083","https://www.residenzemiao.it/","","0766 898720","1e9ecf94-4dbb-403c-994c-8c14d47ba03c"
"resort-fonte-vulci-agriturismo-canino","Resort Fonte Vulci / Agriturismo","Canino","Vulci, Località Monte dell'Oro, snc, 01011 Canino VT","42.437265","11.648017","http://www.fontevulci.it/","","338 154 7636","f7d86b4c-3da0-4b21-8bbc-735911f5aa81"
"albergo-la-perla-della-valle-canistro","Albergo La Perla Della Valle","Canistro","Via dei Santi, 30, 67054 Civitella Roveto AQ","41.914485","13.428302","https://albergo-la-perla-della-valle.mipiacelitalia.top/","","0863 97167","64fe2a54-f08f-41e4-8084-af3d424ad09a"
"casetta-mia-canistro","CASETTA MIA","Canistro","CIN IT066017C2RSBHSX9U, Via Serafino D'Andrea, 55, 67050 Canistro Superiore AQ","41.940015","13.398956","","","327 267 4342","225b8e39-cff3-4530-a7fd-c6145374085e"
"il-tesoro-del-lago-canistro","Il Tesoro Del Lago","Canistro","Via Carlo Pisacane, 9-11, 67053 Capistrello AQ","41.966497","13.392113","http://www.iltesorodellago.it/","","0863 539372","58d1991a-dd0d-491a-a402-5f05e6643842"
"lo-scoiattolo-canistro","Lo Scoiattolo","Canistro","Via Napoli, 138, 67050 Castellafiume AQ","41.986793","13.340803","http://202.30.168.102/","","0863 54206","255f4c76-ec15-4fde-aa6d-3bbf98d59aa0"
"agriturismo-antico-casale-canna","Agriturismo Antico Casale","Canna","Contrada Santa Marina, 7, 87073 Oriolo CS","40.093249","16.431002","https://it-it.facebook.com/AnticoCasaleOriolo","","349 372 3198","3f2c419c-21d8-4944-8b90-8e96b367b352"
"agriturismo-cervinace-canna","Agriturismo Cervinace","Canna","C/da Cervinace, 4, 87073 Oriolo CS","40.036404","16.458342","https://www.facebook.com/agriturismo.cervinace/?locale=it_IT","","0981 930053","d98ce791-298a-41c6-964a-d32ba57e2fb7"
"agriturismo-pace-canna-canna","Agriturismo Pace Canna","Canna","Contrada Destre, 3, 87070 Canna CS","40.107253","16.510879","https://agriturismo-pace-canna.dormireinitalia.top/","","348 058 0975","16efbceb-910d-4400-8680-6702e6a5b35b"
"alma-hotel-canna","Alma Hotel","Canna","Via Tripoli, 2, 75027 San Giorgio Lucano MT","40.110344","16.388802","","","366 730 1373","e0d4d7b0-8860-4cfa-b3ba-54a8ecc4804f"
"b-b-dimora-valicenti-canna","B&B Dimora Valicenti","Canna","Corso V. Emanuele, 146, 75027 San Giorgio Lucano MT","40.114086","16.389683","","","348 085 3701","50861b7c-b514-408d-a845-0963e1b3e6fd"
"b-b-giampi-e-carmela-canna","B&B Giampi e Carmela","Canna","Via Mercato, 36, 87070 Rocca CS","40.09494","16.502988","","","0981 936499","9755ec20-f8ea-42a9-a061-75771f9b5e46"
"b-b-nova-siri-canna","B&B Nova Siri","Canna","Vicolo II Gramsci, 13/c, 75020 Nova Siri Scalo MT","40.127934","16.640268","http://www.bbnovasiri.it/","","339 523 6243","e9829065-f55b-4ae9-b2f7-a8c394adaee7"
"b-b-ristorante-pizzeria-villhour-canna","B&B Ristorante Pizzeria Villhour","Canna","Contrada Montemilone, 87074 Rocca Imperiale CS","40.086965","16.60459","https://www.facebook.com/BedAndBreakfastVillhour/","","328 865 7669","9fc80c19-ccad-4808-8b79-87171f820dcf"
"bella-vista-mare-canna","Bella Vista Mare","Canna","Contrada Secolare, 9, 87070 Montegiordano CS","40.039659","16.588767","","","329 009 0063","13687325-93eb-49d0-acf1-4f943f0644a0"
"best-western-hotel-imperiale-canna","Best Western Hotel Imperiale","Canna","Via Maiorana, 75020 Nova Siri MT","40.129902","16.639678","http://www.hotelimperialenovasiri.it/","","0835 536900","a4055a43-7deb-4572-a6ef-44f7396f6afe"
"casa-castello-canna","Casa castello","Canna","Via Federico Svevo, 29, 87074 Rocca Imperiale CS","40.10908","16.578284","http://casa-castello.com.es/","","388 899 8407","6288cbf5-560f-42e9-a441-e7a9ae583037"
"eco-resort-dei-siriti-canna","Eco Resort dei Siriti","Canna","Contrada Piantata, 75020 Nova Siri MT","40.134834","16.592041","http://www.ecoresortdeisiriti.it/","","0835 182 1001","20ba1852-43d2-4712-9d53-a0bffc615aa2"
"hotel-villa-cirigliano-canna","Hotel Villa Cirigliano","Canna","Pane E Vino, 75028 Tursi MT","40.211939","16.608274","http://www.hotelvillacirigliano.it/","","377 370 8921","9bc9e291-8a8b-4ff8-9bb7-18ec37aad606"
"il-borgo-del-benessere-canna","il borgo del benessere","Canna","V. Mercato, 39, 87074 Rocca Imperiale CS","40.109145","16.57931","https://ilborgodelbenessere.it/","","328 918 5704","155a1261-872c-4e32-b490-386a45ab35a1"
"il-giglio-casa-albergo-canna","Il Giglio Casa Albergo","Canna","Via Giglio, 4, 75026 Rotondella MT","40.170974","16.525476","http://www.ilgigliorotondella.com/","","347 422 7690","b87d6638-fbeb-4421-a73c-42e2965eecc3"
"prestige-luxury-rooms-apartment-canna","Prestige Luxury Rooms & Apartment","Canna","Piazza Tarsia Vittorio, 1, Via Giuseppe Garibaldi, 39, 87070 Montegiordano CS","40.043389","16.534982","http://www.prestigeluxuryrooms.com/","","320 605 3101","0c481719-99e2-443a-8620-e25dba166246"
"siris-hotel-canna","Siris Hotel","Canna","Via Magna Grecia, 2, 75020 Nova Siri MT","40.133789","16.630072","http://www.sirishotel.it/","","0835 536775","82e2448f-7550-4cc2-a2e4-f40f0578cc0c"
"toccacielo-canna","Toccacielo","Canna","Contrada Laccata, 75020 Nova Siri MT","40.13175","16.656416","http://www.toccacielo.it/","","","12726573-b993-45ce-8e1d-fe490b35c88f"
"a-casa-mia-b-b-cannalonga","A Casa Mia B&B","Cannalonga","Via Municipio, 51, 84060 Moio della Civitella SA","40.248139","15.267664","","","340 071 2756","1f24fe3a-0fc9-419f-805d-7b765e0c87a3"
"agriturismo-l-oasi-cannalonga","Agriturismo L'Oasi","Cannalonga","Via Bonopra, 84052 Massascusa SA","40.203509","15.266004","https://loasiagriturismo.it/","","392 417 2713","99c44c11-f167-4899-ac5f-d2df8e5a9e3d"
"agriturismo-salella-azienda-agricola-cannalonga","Agriturismo Salella - Azienda Agricola","Cannalonga","Salella, 84070 Salento SA","40.252371","15.195969","https://salella.it/","","0974 67099","1b4f8a8d-90a3-42d4-b781-9604dc75250c"
"askia-rooms-breakfast-cannalonga","Askia Rooms & Breakfast","Cannalonga","Località Fumarella Località, Via Fiumarella, 3, 84046 Marina di Ascea SA","40.151413","15.162549","https://www.askiarooms.it/it/","","333 660 6117","1031a535-2555-4d65-8532-d8a810af96fd"
"b-b-l-aurora-cannalonga","B&B L'Aurora","Cannalonga","Via per Vallo, 1, 84052 Ceraso SA","40.198354","15.251276","","","340 665 0547","80b0c230-f000-4eb7-baeb-6ba896409c98"
"casale-degli-ulivi-ristorante-e-resort-cannalonga","Casale Degli Ulivi Ristorante e Resort","Cannalonga","Via Tempone, 1, 84060 Moio della Civitella SA","40.237706","15.269257","http://www.casaledegliulivicilento.it/","","0974 270518","31015dcb-272f-4a8f-ae2a-60e220dd8a92"
"hotel-giardino-san-michele-cannalonga","Hotel Giardino San Michele","Cannalonga","Via Monte Gelbison, 84060 Novi Velia SA","40.223305","15.294224","https://www.hotelgiardinosanmichele.com/","","0974 65505","f57cc4cb-c5ee-4b2b-8f69-41af954f56ea"
"la-casa-al-piccolo-borgo-cannalonga","La Casa al Piccolo Borgo","Cannalonga","Via San Salvatore, 1, 84040 Vallo della Lucania SA","40.235392","15.280393","https://www.lacasaalpiccoloborgo.it/","","327 441 8417","a9b17e1e-8624-4815-b367-2304e19205df"
"palazzo-resilente-cannalonga","Palazzo Resilente","Cannalonga","Via Velina, 102, 84040 Velina SA","40.200034","15.158983","https://palazzoresilente.com/it/","","329 288 1337","1543a704-8ea3-4bb0-a8a9-56387128fd61"
"ruggiero-park-hotel-cannalonga","Ruggiero Park Hotel","Cannalonga","Via Antonio della Gatta, 22, 84078 Vallo della Lucania SA","40.225048","15.27082","http://www.ruggieroparkhotel.com/","","0974 717782","5a44b0b0-4820-4c1d-ac6f-21fdeddc4bcb"
"affittacamere-bella-treccia-cannara","Affittacamere Bella Treccia","Cannara","Vocabolo Selvetta, 44, 06033 Cannara PG","42.98378","12.57642","https://www.affittacamerebellatreccia.it/index.php","","349 564 7795","e916cb2c-dfde-4239-8170-30cc164b3fbf"
"agriturismo-il-cicaleto-cannara-cannara","Agriturismo Il Cicaleto Cannara","Cannara","06033 Cannara PG","42.982576","12.539431","http://www.ilcicaleto.it/","","0742 72623","c3fba3d2-e378-46cb-b484-8401d9e0211c"
"agriturismo-incanto-della-natura-cannara","AGRITURISMO INCANTO DELLA NATURA","Cannara","Vocabolo Conversino, 171, 06033 Cannara PG","42.994629","12.546914","https://www.incantodellanatura.com/","","333 690 9354","8baf52e6-1f7b-48f4-a458-b3092cbf07dd"
"al-vecchio-pozzo-cannara","Al Vecchio Pozzo","Cannara","Via Fornaci, 156, 06033 Cannara PG","42.991171","12.554812","https://www.alvecchiopozzo.it/","","337 651 951","f6a3c509-5eb4-4bf2-a5ca-4e92cc738474"
"b-b-antica-dimora-delle-acque-cannara","b & b antica dimora delle acque","Cannara","Via del Borgo, 2, 06033 Cannara PG","42.99569","12.583152","http://www.anticadimoradelleacque.com/","","338 633 2663","2eb8d481-7898-426a-b47b-8e77459b260a"
"b-b-cuor-di-lavanda-cannara","B&B Cuor di Lavanda","Cannara","Vocabolo S.S. Apostoli, 101, 06033 Cannara PG","42.999059","12.579418","http://www.cuordilavanda.com/","","339 160 0234","9b341a26-758f-4c83-9c7b-2de154f0ba89"
"b-b-la-casa-dei-tigli-cannara-cannara","B&B La Casa dei Tigli Cannara","Cannara","Via Destra Topino, 123, 06033 Cannara PG","43.015117","12.552962","https://www.lacasadeitigli.com/it","","334 781 8395","89c228ce-0fb5-4e15-8abb-56a6bcb1316e"
"bed-and-breakfast-ciancaleoni-cannara","Bed and Breakfast Ciancaleoni","Cannara","Via Fontanella, 10, 06181 Rivotorto PG","43.042204","12.617809","http://www.ciancaleonivacanze.it/","","339 679 9334","a9fb4afd-7c61-4f6b-bce3-994dd7dfd81d"
"bed-and-breakfast-da-patty-cannara-cannara","Bed and Breakfast da Patty - Cannara","Cannara","Via S. Donato, 1, 06033 Cannara PG","42.995969","12.584251","","","333 674 1713","51d17c34-db43-40a0-97a0-b01670404809"
"hotel-cenacolo-cannara","Hotel Cenacolo","Cannara","Viale Patrono d'Italia, 70, 06181 Santa Maria degli Angeli PG","43.06245","12.587874","http://www.hotelcenacolo.com/","","075 804 1083","39b29a82-4a3a-4e62-9414-d892627fe64a"
"il-giardino-dei-ciliegi-cannara","Il Giardino dei Ciliegi","Cannara","Via Massera, 6, 06181 Assisi PG","43.033089","12.637312","https://ilgiardinodeiciliegi.it/","","075 670 8020","84051a0d-c25a-4e1a-8671-6e3a18267453"
"il-vialetto-cannara","Il Vialetto","Cannara","Parco XXV Aprile, 15B, 06033 Cannara PG","42.992202","12.575779","","","338 411 1495","36f07e4a-0b3b-4b64-beca-5234c3ced427"
"la-dolce-vista-umbria-bed-breakfast-cannara","La Dolce Vista Umbria Bed&Breakfast","Cannara","Vocabolo Conversino, 164/a, 06033 Cannara PG","42.982629","12.546993","","","340 161 5774","b1e2f2e0-986e-4626-84ba-0aaeb5242fd4"
"la-residenza-di-bacco-cannara","La Residenza Di Bacco","Cannara","Via Collemancio, 25, 06033 Cannara PG","42.99394","12.575617","https://luxeit.cyou/residenza-di-bacco-tni9f1","","","f0a86beb-fc30-4a64-9a40-f7cb1d0540e6"
"le-vecchie-mura-b-b-cannara","Le Vecchie Mura B & B","Cannara","Piazza S. Matteo, 22, 06033 Cannara PG","42.993818","12.583472","http://www.levecchiemuracannara.it/","","349 190 8563","a281992e-e0ed-424d-8cd5-8005d9201802"
"palazzo-delle-signorine-cannara","Palazzo delle Signorine","Cannara","Piazza Corte Vecchia, 12, 06033 Cannara PG","42.995216","12.582549","http://www.palazzodellesignorine.it/","","338 775 3959","adb6792f-282b-444b-9e57-29c83abe0e23"
"arancioamaro-ristorante-hotel-cannero-riviera","Arancioamaro Ristorante Hotel","Cannero Riviera","Viale delle Magnolie, 13, 28821 Cannero Riviera VB","46.019905","8.683597","","","","066ffab5-380a-41e0-a432-aa4e8e55d754"
"b-b-casa-al-mulino-cannero-riviera","B&B Casa al Mulino","Cannero Riviera","Via del Molino, 4, 28821 Cannero Riviera VB","46.022348","8.681408","","","0323 787197","6287e802-6d83-4088-89b7-b8153d0688a6"
"b-b-casa-banano-cannero-riviera","B&B Casa Banano","Cannero Riviera","Via Guglielmo Marconi, 30, 28821 Cannero Riviera VB","46.021926","8.684626","http://www.casabanano.it/","","339 215 3073","ad7abebd-0020-4b33-8517-6ddb0178df5b"
"b-b-casa-forster-cannero-riviera","B&B Casa Forster","Cannero Riviera","Via Panoramica, 10, 28821 Cannero Riviera VB","46.023004","8.680674","http://www.casaforster.it/","","331 166 3109","7db01455-4bd8-4801-a073-8c261aadb3f7"
"franziska-s-place-cannero-riviera","Franziska's Place","Cannero Riviera","Via Roma, 60, 28821 Cannero Riviera VB","46.023098","8.684807","https://rf-lakevibes.com/de/franziskas-place","","345 151 7413","3e7b6fb5-b925-4c6f-b8ee-cb57577abd50"
"hapimag-resort-cannero-cannero-riviera","Hapimag Resort Cannero","Cannero Riviera","Viale delle Magnolie, 7, 28821 Cannero Riviera VB","46.019727","8.681703","https://www.hapimag.com/cannero","","0323 789789","73953e51-98cc-4afc-a16c-5ae695f99ac5"
"hotel-cannero-cannero-riviera","Hotel Cannero","Cannero Riviera","Piazza Umberto I, 2, 28821 Cannero Riviera VB","46.022049","8.685796","http://www.hotelcannero.com/","","0323 788046","407860ca-5136-4223-ac76-05d81e415801"
"hotel-cannobio-cannero-riviera","Hotel Cannobio","Cannero Riviera","Piazza Vittorio Emanuele III, 6, 28822 Cannobio VB","46.062088","8.700208","https://www.hotelcannobio.com/?utm_source=GB&utm_medium=organic","","0323 739639","7de71844-3fba-4b33-bf3d-ffa5dd48b5a2"
"hotel-del-fiume-cannero-riviera","Hotel del Fiume","Cannero Riviera","Via Darbedo, 26, 28822 Cannobio VB","46.068346","8.69304","http://www.hoteldelfiume.net/","","0323 70192","7a69760a-f92d-4f07-bf9b-f6bdabc84553"
"hotel-la-rondinella-cannero-riviera","Hotel La Rondinella","Cannero Riviera","Via Lodovico Sacchetti, 50, 28821 Cannero Riviera VB","46.019748","8.673054","http://www.hotellarondinella.it/","","0323 788098","a29d00b3-48bc-4ae7-a01f-04fcb370c583"
"hotel-villa-delle-palme-cannero-riviera","Hotel Villa delle Palme","Cannero Riviera","Via Darbedo, 12, 28822 Cannobio VB","46.070403","8.694252","http://www.hotelvilladellepalme.eu/","","0323 71227","e2b433f9-52ed-4bf4-b50d-41e83a556cd4"
"relais-villa-margherita-cannero-riviera","Relais Villa Margherita","Cannero Riviera","Via Giovanni Polli, 11, 28824 Oggebbio VB","45.996557","8.652325","http://www.villa-margherita.it/","","0323 491006","7905954e-4f10-466d-ae2a-f6570b935c97"
"residenza-dei-fiori-cannero-riviera","Residenza dei fiori","Cannero Riviera","Piazza Umberto Primo, 2, 28821 Cannero Riviera VB","46.022346","8.68525","http://www.residenzadeifiori.com/","","0323 788046","0d88357d-8079-48f0-bcff-48f90d483a00"
"villa-angelina-lake-view-dreams-cannero-riviera","Villa Angelina - Lake View Dreams","Cannero Riviera","Via Ludovico, Viale Lodovico Sacchetti, 44/46, 28821 Cannero Riviera VB","46.020293","8.673993","https://rf-lakevibes.com/de/villa-angelina","","345 151 7413","dcb85fbf-2114-4865-952f-a7bf0cfa5d06"
"villa-maria-hotel-residence-cannero-riviera","VILLA MARIA Hotel Residence","Cannero Riviera","Via Ceroni, 1, 28822 Cannobio VB","46.060335","8.700524","https://www.villamariacannobio.it/","","0323 70160","aa5e3a41-6a4f-4f4e-abcb-3a3e840f558e"
"villa-morissolina-bed-breakfast-ristorante-cannero-riviera","Villa Morissolina Bed & Breakfast Ristorante","Cannero Riviera","Contrada San Mauro 6, 28826 Trarego VB","46.033317","8.668344","https://www.villa-morissolina.it/","","334 798 5200","12aa7eb7-89c1-40d5-8434-5015afb01b62"
"agriturismo-casa-casoni-canneto-pavese","Agriturismo Casa Casoni","Canneto Pavese","Via Costiolo, 71, 27044 Canneto Pavese PV","45.037781","9.282684","http://www.casacasoni.it/","","331 405 9800","7331a5b1-1c5a-4053-8c25-d72b6c0c73f7"
"b-b-la-mimosa-e-il-gelsomino-canneto-pavese","B&B La Mimosa e Il Gelsomino","Canneto Pavese","Via della Chiesa, 9, 27044 Canneto Pavese PV","45.050704","9.281709","https://www.booking.com/hotel/it/b-amp-b-la-mimosa-e-il-gelsomino.it.html","","331 617 1613","d399b04f-2490-4b9f-8d09-8b1539cf2c16"
"la-casa-tra-i-vigneti-canneto-pavese","La casa tra i vigneti","Canneto Pavese","Frazione Castelrotto, 1, 27047 Montecalvo Versiggia PV","44.983264","9.274093","","","338 124 7766","e9de0c0f-552f-42c7-abb3-26b44b5b6dc0"
"dimora-e-arte-bed-and-breakfast-canneto-sull-oglio","Dimora e Arte - Bed and Breakfast","Canneto sull'Oglio","Via Giuseppe Garibaldi, 81, 46013 Canneto sull'Oglio MN","45.149858","10.380001","http://www.dimoraearte.it/","","333 421 8896","1d777cf3-d4fd-4399-b96e-024a1a096dc9"
"hotel-bifi-canneto-sull-oglio","Hotel Bifi","Canneto sull'Oglio","S.S. Sabbionetana 420 km 36, Via Monte Sabotino, 420, 26041 Casalmaggiore CR","44.980715","10.425291","http://www.bifihotel.it/","","0375 200938","8673991c-07f4-47f9-90c7-5a2e33d1c5eb"
"antico-borgo-b-b-cannobio-cannobio","Antico Borgo B&B Cannobio","Cannobio","Via A. Giovanola, 75, 28822 Cannobio VB","46.0612","8.695031","http://anticoborgocannobio.it/","","333 139 2751","fc44c7b4-7af8-4577-81f7-b2f1c7caefb0"
"b-b-21-cannobio","B&B 21","Cannobio","Via 14 Marzo, 21, 28822 Cannobio VB","46.066259","8.697272","https://theinspecthotel.com/b-amp-b-21-cannobio-italy","","0323 71685","21a61a97-01cb-48be-8485-29ea182fbfc1"
"b-b-a-cannobio-azalea-cannobio","B&B a Cannobio: Azalea","Cannobio","Casali Masserecci, 35, 28822 Cannobio VB","46.062024","8.689201","http://www.azaleacannobio.it/","","329 965 0400","f262f415-9f30-4ffb-b3b9-c23d1c26786f"
"b-b-casa-edenrock-cannobio","B&B Casa Edenrock","Cannobio","via Casali Edenrock 2, 28822 Cannobio VB","46.075177","8.689099","http://www.casaedenrock.it/","","338 683 7178","6b96faac-8362-4228-82e8-521e67872813"
"b-b-lagomaggiore-cannobio","B&B Lagomaggiore","Cannobio","Via Casali Solivo, 9, 28822 Cannobio VB","46.055642","8.702534","https://www.bnblagomaggiore.com/","","347 949 3871","4f13a2f4-4271-464a-b658-ff485b0d8c95"
"b-b-spiaggia-amore-affittacamere-cannobio","B&B Spiaggia Amore - Affittacamere","Cannobio","Via Ceroni, 11A, 28822 Cannobio VB","46.05928","8.70046","http://www.spiaggiamore.it/","","340 802 5405","3d37ea22-4749-4fb9-9697-410b81126a2c"
"bed-breakfast-villa-dei-pini-cannobio","Bed & Breakfast Villa dei Pini","Cannobio","Via Cressini, 13, 28822 Cannobio VB","46.060526","8.676201","https://www.locandadeipini.eu/","","347 359 2049","7ef785c0-c1d2-45b9-b0c9-4ee9732b4118"
"ca-meison-b-b-cannobio-cannobio","Ca Meison B&B Cannobio","Cannobio","in S. Bartolomeo, Str. Nazionale, 5, 28822 Cannobio VB","46.087638","8.691128","https://www.cameison.it/","","331 887 4346","a41af035-8394-46c7-9856-07d4ed11a7dd"
"eden-cannobio","eden","Cannobio","Via ai Ger, 36, 28822 Cannobio VB","46.058602","8.690712","https://www.edencannobio.it/chi-siamo.html","","333 685 7878","4e52f591-9d2e-4bed-b77b-5e7ae87b3115"
"hotel-casa-arizzoli-cannobio","Hotel Casa Arizzoli","Cannobio","Via A. Giovanola, 92, 28822 Cannobio VB","46.061042","8.694265","http://www.hotelcasaarizzoli.com/","","339 658 4594","6afbfdfe-6485-4721-a67d-2525be2dd8b9"
"lakeview-cannobio-camping-resort-cannobio","Lakeview Cannobio Camping & Resort","Cannobio","S.S. 34, Km 35, 400, 28822 Cannobio VB","46.076904","8.693889","https://lakeview.eu/","","0323 739647","f8e62b12-1fc1-4a75-b207-2601a1757a83"
"residenza-cascina-nel-bosco-cannobio","Residenza Cascina nel Bosco","Cannobio","Casali Cuserina, 34, 28822 Cannobio VB","46.056894","8.686539","http://www.cuserina.it/","","334 284 8655","7ca3d9b9-1ae7-49f9-9ff2-678ad9d08a8e"
"rivalago-lounge-bar-and-b-b-cannobio","Rivalago Lounge Bar and B&B","Cannobio","Via Ceroni, 9, 28822 Cannobio VB","46.059458","8.700554","https://www.rivalago.eu/","","353 456 9269","f26ba876-da55-49a3-a29f-ba15c5976481"
"solivonatural-b-b-cannobio","Solivonatural b&b","Cannobio","Via Casali Solivo, 2, 28822 Cannobio VB","46.057724","8.702561","https://amandastraveltips.com/solivonatural-b-amp-b-italy","","347 449 4212","04917808-8d6d-46a5-b1bb-02b0cde946f3"
"villa-costantina-cannobio","Villa Costantina","Cannobio","Via Luigi Meschio, 19 A, 28822 Cannobio VB","46.062977","8.69914","http://www.villacostantina.com/","","0323 70963","47cc2467-b937-41ee-a9fd-9abe1912c005"
"villa-cuserina-cannobio","Villa Cuserina","Cannobio","Via Valle Cannobina, 45, 28822 Cannobio VB","46.058906","8.692648","https://villacuserina.it/","","371 617 6395","8375c84f-ac73-4089-bfb1-7e74f6436aa1"
"villa-diomira-b-b-and-bike-cannobio","Villa Diomira B&B and Bike","Cannobio","Vicolo Castello, 4, 28822 Sant'Agata VB","46.071476","8.68635","","","366 593 2381","d6482fd1-1889-4afd-9666-f65bfd43056a"
