Nome struttura	Email	URL HotelsDrop	Cellulare
B&B Una Perla Nel Verde	info@unaperlanelverde.it	https://www.hotelsdrop.com/hotel/b-b-una-perla-nel-verde-cant	+39 345 704 4212
Dimora Carucci	support@centralstay.eu	https://www.hotelsdrop.com/hotel/dimora-carucci-cant	+39 377 378 0387
San Lorenzo Suites	info@sanlorenzosuites.it	https://www.hotelsdrop.com/hotel/san-lorenzo-suites-cant	+39 345 307 3425
Agriturismo Le Macine- Poggio Cono,TE	info@agrilemacine.it	https://www.hotelsdrop.com/hotel/agriturismo-le-macine-poggio-cono-te-canzano	+39 339 617 9311
B&B I Tre Ulivi	annunziatalattanzi99@gmail.com	https://www.hotelsdrop.com/hotel/b-b-i-tre-ulivi-canzano	+39 388 451 7127
Bed & Breakfast Villa Flora	info@bb-villaflora.it	https://www.hotelsdrop.com/hotel/bed-breakfast-villa-flora-capaccio-paestum	+39 328 702 6938
Domus Hera	contact@globostay.com	https://www.hotelsdrop.com/hotel/domus-hera-capaccio-paestum	+39 320 183 7001
Agrialbergo Capalbio La Sugherella	agrialbergo@gmail.com	https://www.hotelsdrop.com/hotel/agrialbergo-capalbio-la-sugherella-capalbio	+39 388 055 9811
Agriturismo Il Quarto	cantimelissa@yahoo.it	https://www.hotelsdrop.com/hotel/agriturismo-il-quarto-capalbio	+39 339 503 9629
Agriturismo La Siesta	agriturismo.lasiesta2025@gmail.com	https://www.hotelsdrop.com/hotel/agriturismo-la-siesta-capalbio	+39 346 708 0734
Agriturismo La Verde Rosa	walter.rinelli@gmail.com	https://www.hotelsdrop.com/hotel/agriturismo-la-verde-rosa-capalbio	+39 389 052 1294
Agriturismo Podere del Sole	agriturismo.podere.del.sole@gmail.com	https://www.hotelsdrop.com/hotel/agriturismo-podere-del-sole-capalbio	+39 329 038 3741
Agriturismo podere l'Olmaia	info@poderelolmaia.it	https://www.hotelsdrop.com/hotel/agriturismo-podere-l-olmaia-capalbio	+39 347 546 1499
Casale Artemisia Capalbio	erico@casaleartemisia.it	https://www.hotelsdrop.com/hotel/casale-artemisia-capalbio-capalbio	+39 320 477 1800
Hotel Il Cipresso Capalbio	agrialbergo@gmail.com	https://www.hotelsdrop.com/hotel/hotel-il-cipresso-capalbio-capalbio	+39 388 055 9811
Orti di Capalbio	info@ortidicapalbio.it	https://www.hotelsdrop.com/hotel/orti-di-capalbio-capalbio	+39 347 159 3790
Agriturismo Biologico I Girasoli di Lari	info@igirasolidilari.it	https://www.hotelsdrop.com/hotel/agriturismo-biologico-i-girasoli-di-lari-capannoli	+39 375 963 0700
Agriturismo Terra Di Dio Toscanizzazione	magdalena@toscanizzazione.com	https://www.hotelsdrop.com/hotel/agriturismo-terra-di-dio-toscanizzazione-capannoli	+39 333 806 4735
Farm Resort Tuscany Time	welcome@tuscanytime.it	https://www.hotelsdrop.com/hotel/farm-resort-tuscany-time-capannoli	+39 328 103 6314
Il Castello di San Ruffino	info@ilcastellodisanruffino.com	https://www.hotelsdrop.com/hotel/il-castello-di-san-ruffino-capannoli	+39 392 540 0740
Room Rent Morrona	info@room-rent.it	https://www.hotelsdrop.com/hotel/room-rent-morrona-capannoli	+39 334 857 3795
San Ruffino Apartments	apartments@poggiosanruffino.com	https://www.hotelsdrop.com/hotel/san-ruffino-apartments-capannoli	+39 378 305 0596
Villa Casanova	info@camugliano.com	https://www.hotelsdrop.com/hotel/villa-casanova-capannoli	+39 339 871 5803
B&B Giardino delle Camelie	giardinocameliebnb@gmail.com	https://www.hotelsdrop.com/hotel/b-b-giardino-delle-camelie-capannori	+39 338 190 4509
B&B Toringo Country Home	ruzina7676@gmail.com	https://www.hotelsdrop.com/hotel/b-b-toringo-country-home-capannori	+39 347 052 0425
San Gennaro Castello	sangennarocastellolucca@gmail.com	https://www.hotelsdrop.com/hotel/san-gennaro-castello-capannori	+39 342 159 6714
Agriturismo Il Solengo	ilsolengo.agriturismo@gmail.com	https://www.hotelsdrop.com/hotel/agriturismo-il-solengo-capena	+39 328 038 6932
Agriturismo Valle Siriaca	info@vallesiriaca.it	https://www.hotelsdrop.com/hotel/agriturismo-valle-siriaca-capena	+39 393 307 9524
ALLA QUERCIA - CENTRO STORICO	allaquerciabedbreakfast@gmail.com	https://www.hotelsdrop.com/hotel/alla-quercia-centro-storico-capena	+39 331 362 6570
B&B L'Albero del Pepe	info@alberodelpepe.it	https://www.hotelsdrop.com/hotel/b-b-l-albero-del-pepe-capena	+39 342 838 4202
Hotel Star	commerciale@hotelstarroma.it	https://www.hotelsdrop.com/hotel/hotel-star-capena	+39 329 628 5140
L'Alighieri B&B	hello@lalighieri.it	https://www.hotelsdrop.com/hotel/l-alighieri-b-b-capena	+39 333 414 6459
Agriturismo La Costa	info@lacostapernottamenti.it	https://www.hotelsdrop.com/hotel/agriturismo-la-costa-capergnanica	+39 335 830 1544
Casa Senatore	info.casasenatore@gmail.com	https://www.hotelsdrop.com/hotel/casa-senatore-capestrano	+39 349 071 6143
Agriturismo Bardari	info@agriturismobardari.it	https://www.hotelsdrop.com/hotel/agriturismo-bardari-capistrano	+39 338 428 8954
B&B stella d'oro	info@stelladoropizzo.it	https://www.hotelsdrop.com/hotel/b-b-stella-d-oro-capistrano	+39 338 119 3872
Domus Piedigrotta	info@domuspiedigrotta.it	https://www.hotelsdrop.com/hotel/domus-piedigrotta-capistrano	+39 329 986 5636
Hotel della Piazza	hoteldellapiazza@gmail.com%20	https://www.hotelsdrop.com/hotel/hotel-della-piazza-capistrano	+39 375 661 2885
Il Casalino	ilcasalinoapts@gmail.com	https://www.hotelsdrop.com/hotel/il-casalino-capistrano	+39 389 556 4257
Puerto Seguro B&B a Pizzo	info@puertoseguro.it	https://www.hotelsdrop.com/hotel/puerto-seguro-b-b-a-pizzo-capistrano	+39 347 685 0318
Residenza Vinci	support@centralstay.eu	https://www.hotelsdrop.com/hotel/residenza-vinci-capistrano	+39 349 805 8600
Casale Virginia	casalevirginiasrl@gmail.com	https://www.hotelsdrop.com/hotel/casale-virginia-capitignano	+39 392 839 4020
Agriturismo Leanza "La Baita"	leanzaturismorurale@gmail.com	https://www.hotelsdrop.com/hotel/agriturismo-leanza-la-baita-capizzi	+39 320 868 7666
B&b San Procopio	wordpress@sanprocopioholiday.it	https://www.hotelsdrop.com/hotel/b-b-san-procopio-capizzi	+39 338 626 0444
Heart of Sicily	info@heartofsicily.it	https://www.hotelsdrop.com/hotel/heart-of-sicily-capizzi	+39 339 210 6375
LA CASA DEL TEMPO	lacasadeltempocerami@gmail.com	https://www.hotelsdrop.com/hotel/la-casa-del-tempo-capizzi	+39 347 185 8109
la struttura è immersa nel cuore del centro storico, tra le tante coloratissime botteghe di ceramiche artigianali	bebthepalace@gmail.com	https://www.hotelsdrop.com/hotel/la-struttura-e-immersa-nel-cuore-del-centro-stor-capizzi	+39 338 631 6006
B&B Stella Marina	info@bbstellamarina.it	https://www.hotelsdrop.com/hotel/b-b-stella-marina-capo-d-orlando	+39 339 695 3565
My Dream - Bed And Breakfast e Affitta Camere - Capo d'Orlando	info@mydreamcapodorlando.it	https://www.hotelsdrop.com/hotel/my-dream-bed-and-breakfast-e-affitta-camere-capo-capo-d-orlando	+39 347 964 8317
Qurchiti - Boutique Rooms	info@qurchiti.com	https://www.hotelsdrop.com/hotel/qurchiti-boutique-rooms-capo-d-orlando	+39 327 688 3748
Vuelle Residence	info@vuelleresidence.com	https://www.hotelsdrop.com/hotel/vuelle-residence-capo-d-orlando	+39 334 958 3419
Affittacamere Mary	info.affittacameremary@gmail.com	https://www.hotelsdrop.com/hotel/affittacamere-mary-capo-di-ponte	+39 348 761 8949
LAKO Hostel	info@lakohostel.com	https://www.hotelsdrop.com/hotel/lako-hostel-capodimonte	+39 378 301 9312
Poggiolindo B&B	info@poggiolindo.it	https://www.hotelsdrop.com/hotel/poggiolindo-b-b-capodimonte	+39 351 987 0999
B&B Benny	danna.benedetto@gmail.com	https://www.hotelsdrop.com/hotel/b-b-benny-capodrise	+39 340 582 9708
B&B Le Corti	beblecorti@libero.it	https://www.hotelsdrop.com/hotel/b-b-le-corti-capodrise	+39 329 804 3544
B&B Tartaglione	contact@globostay.com	https://www.hotelsdrop.com/hotel/b-b-tartaglione-capodrise	+39 335 719 8494
I Fiori di Salici	info@ifioridisalici.it	https://www.hotelsdrop.com/hotel/i-fiori-di-salici-capoliveri	+39 380 288 1453
AGRITURISMO Azienda Agricola Il Pozzo	info@agripozzo.it	https://www.hotelsdrop.com/hotel/agriturismo-azienda-agricola-il-pozzo-capolona	+39 338 740 1265
Agriturismo Borgo Ornina	orninawine@gmail.com	https://www.hotelsdrop.com/hotel/agriturismo-borgo-ornina-capolona	+39 338 238 1000
Agriturismo Molinvecchio sul Capraia	info@yourdomain.com	https://www.hotelsdrop.com/hotel/agriturismo-molinvecchio-sul-capraia-capolona	+39 347 868 0008
B&B Lavanda e Rosmarino	bblavandaerosmarino@gmail.com	https://www.hotelsdrop.com/hotel/b-b-lavanda-e-rosmarino-capolona	+39 333 238 2335
Bio Agriturismo Il Vigno	team@ilvigno.com	https://www.hotelsdrop.com/hotel/bio-agriturismo-il-vigno-capolona	+39 333 439 1216
Il Casotto	info@agriturismoilcasotto.com	https://www.hotelsdrop.com/hotel/il-casotto-capolona	+39 340 173 2874
Villa La Ginestra - Casa vacanze / Bed & breakfast	federico.hadziefendic@gmail.com	https://www.hotelsdrop.com/hotel/villa-la-ginestra-casa-vacanze-bed-breakfast-capolona	+39 338 355 2000
Bigatt B&B	info@bigatt.com	https://www.hotelsdrop.com/hotel/bigatt-b-b-caponago	+39 333 460 8692
Camera 40	info@camera40.it	https://www.hotelsdrop.com/hotel/camera-40-caponago	+39 333 856 5587
Grow Green	info@grow.green	https://www.hotelsdrop.com/hotel/grow-green-caponago	+39 338 612 4953
Il Topazio B&B	iltopaziomelzo@libero.it	https://www.hotelsdrop.com/hotel/il-topazio-b-b-caponago	+39 393 954 7988
Antica Dimora del Tratturo Magno	info@anticadimoradeltratturomagno.it	https://www.hotelsdrop.com/hotel/antica-dimora-del-tratturo-magno-caporciano	+39 347 484 2453
Palazzo D'Alessandro Wunderkammer & Suites	info@palazzodalessandro.it	https://www.hotelsdrop.com/hotel/palazzo-d-alessandro-wunderkammer-suites-caporciano	+39 335 599 4204
Al Chiaro di Luna B&B	support@centralstay.eu	https://www.hotelsdrop.com/hotel/al-chiaro-di-luna-b-b-caposele	+39 377 699 1846
Sa Sindria - Cagliari	bbsasindria@gmail.com	https://www.hotelsdrop.com/hotel/sa-sindria-cagliari-capoterra	+39 347 274 3738
Azienda Agrituristica La Giarda	giorgiasalamon6@gmail.com	https://www.hotelsdrop.com/hotel/azienda-agrituristica-la-giarda-cappadocia	+39 347 559 8536
Palazzo Guazzoni Zaccaria	guazzonizaccaria@gmail.com	https://www.hotelsdrop.com/hotel/palazzo-guazzoni-zaccaria-cappella-cantone	+39 391 736 5412
Agriturismo Il Bosco	605a7baede844d278b89dc95ae0a9123@sentry-next.wixpress.com	https://www.hotelsdrop.com/hotel/agriturismo-il-bosco-cappella-maggiore	+39 347 311 6774
Agriturismo ValBarè	info@valbare.it	https://www.hotelsdrop.com/hotel/agriturismo-valbare-cappella-maggiore	+39 324 661 3260
B&B Al Giardino dei Laghi	info@algiardinodeilaghi.com	https://www.hotelsdrop.com/hotel/b-b-al-giardino-dei-laghi-cappella-maggiore	+39 339 361 6949
B&B San Martino Colle Umberto	info@sanmartinocolleumberto.it	https://www.hotelsdrop.com/hotel/b-b-san-martino-colle-umberto-cappella-maggiore	+39 351 309 0395
Cà Dea Gondola	info@cadeagondola.it	https://www.hotelsdrop.com/hotel/ca-dea-gondola-cappella-maggiore	+39 347 840 2981
Alexander’s Home | B&B	info@alexandershome.it	https://www.hotelsdrop.com/hotel/alexander-s-home-b-b-cappelle-sul-tavo	+39 351 494 8953
B&B Raffaello a Mare	info@bebraffaelloamare.it	https://www.hotelsdrop.com/hotel/b-b-raffaello-a-mare-cappelle-sul-tavo	+39 392 583 9730
B&B VILLA MARIA	villamariamontesilvano@gmail.com	https://www.hotelsdrop.com/hotel/b-b-villa-maria-cappelle-sul-tavo	335 236 125
Hotel Excelsior	info@hotelexcelsiorabruzzo.com	https://www.hotelsdrop.com/hotel/hotel-excelsior-cappelle-sul-tavo	+39 392 338 5059
Le margherite	sofia.fernandez.dibattista@gmail.com	https://www.hotelsdrop.com/hotel/le-margherite-cappelle-sul-tavo	+39 335 611 7196
Residence Marco Polo	%20info@residencemarcopolo.it	https://www.hotelsdrop.com/hotel/residence-marco-polo-cappelle-sul-tavo	+39 338 265 3519
B&B La Camia	info@lacamia.com	https://www.hotelsdrop.com/hotel/b-b-la-camia-capracotta	+39 320 097 0263
B&b Masseria Cerasella	elenaboccalone@gmail.com	https://www.hotelsdrop.com/hotel/b-b-masseria-cerasella-capracotta	+39 347 628 7760
Agriturismo Podere Dell'Anselmo	forconifabrizio@gmail.com	https://www.hotelsdrop.com/hotel/agriturismo-podere-dell-anselmo-capraia-e-limite	+39 348 339 2575
Agriturismo Tenuta Cantagallo	ecommerce@tenutacantagallo.it	https://www.hotelsdrop.com/hotel/agriturismo-tenuta-cantagallo-capraia-e-limite	+39 327 015 2798
B&B La Casa di Zefiro	info@lacasadizefiro.it	https://www.hotelsdrop.com/hotel/b-b-la-casa-di-zefiro-capraia-e-limite	+39 339 202 0413
Casa Ercoli - B&B VINCI	info@casaercoli.it	https://www.hotelsdrop.com/hotel/casa-ercoli-b-b-vinci-capraia-e-limite	+39 331 955 0775
Empoli Rooms	empolirooms@gmail.com	https://www.hotelsdrop.com/hotel/empoli-rooms-capraia-e-limite	+39 331 168 2664
Villa la Malva	info@villalamalva.it	https://www.hotelsdrop.com/hotel/villa-la-malva-capraia-e-limite	+39 335 832 2984
Al Casale Giallo B&B	info@alcasalegiallo.it	https://www.hotelsdrop.com/hotel/al-casale-giallo-b-b-capranica	+39 335 876 5277
B&B dei Papi Boutique Hotel	info@bbdeipapi.it	https://www.hotelsdrop.com/hotel/b-b-dei-papi-boutique-hotel-capranica	+39 347 868 5489
Bed & Breakfast Le Bacette	johndoe@domain.com	https://www.hotelsdrop.com/hotel/bed-breakfast-le-bacette-capranica	+39 328 873 4379
Relais Villa La Trinità	info@villalatrinita.com	https://www.hotelsdrop.com/hotel/relais-villa-la-trinita-capranica	+39 328 054 6664
La Suite Negli Orti	info@lasuitenegliorti.it	https://www.hotelsdrop.com/hotel/la-suite-negli-orti-caprarica-di-lecce	+39 391 372 7688
Masseria Stali, The Originals Relais	info@masseriastali.it	https://www.hotelsdrop.com/hotel/masseria-stali-the-originals-relais-caprarica-di-lecce	+39 327 206 7806
Rescio's Rooms B&B	resciosrooms@gmail.com	https://www.hotelsdrop.com/hotel/rescio-s-rooms-b-b-caprarica-di-lecce	+39 347 772 0443
Il Vicolo bed and breakfast	ilvicolo.caprarola@gmail.com	https://www.hotelsdrop.com/hotel/il-vicolo-bed-and-breakfast-caprarola	+39 340 752 0075
La Valle di Vico | Agriturismo - Bed and Breakfast	info@lavalledivico.it	https://www.hotelsdrop.com/hotel/la-valle-di-vico-agriturismo-bed-and-breakfast-caprarola	+39 334 540 2178
Agriturismo Le Ceregne Bio	prenotazioni@leceregne.it	https://www.hotelsdrop.com/hotel/agriturismo-le-ceregne-bio-caprese-michelangelo	+39 370 378 1481
AGRITURISMO PODERE TOVARI	info@poderetovari.com	https://www.hotelsdrop.com/hotel/agriturismo-podere-tovari-caprese-michelangelo	+39 353 412 8041
Borgo Faeta Country Relais	info@borgofaeta.com	https://www.hotelsdrop.com/hotel/borgo-faeta-country-relais-caprese-michelangelo	+39 338 167 3113
Locanda del Viandante Apartments&Pool - Valle di Mezzo	info@locandadelviandante.com	https://www.hotelsdrop.com/hotel/locanda-del-viandante-apartments-pool-valle-di-m-caprese-michelangelo	+39 334 795 6056
Tuscany Villa Resort	tuscanyvillaresort@outlook.com	https://www.hotelsdrop.com/hotel/tuscany-villa-resort-caprese-michelangelo	+39 348 649 1134
B&B Antica Capri	itapad2013@gmail.com	https://www.hotelsdrop.com/hotel/b-b-antica-capri-capri	+39 391 160 6464
Bed & Breakfast Monte Solaro	bookings@montesolarocapri.com	https://www.hotelsdrop.com/hotel/bed-breakfast-monte-solaro-capri	+39 339 776 5704
Capri Inn	info@capriinn.it	https://www.hotelsdrop.com/hotel/capri-inn-capri	+39 335 598 4857
Villa Pollio Guest House	info@villapolliocapri.com	https://www.hotelsdrop.com/hotel/villa-pollio-guest-house-capri	+39 338 742 9891
B&B Gàttina	casagattina@yahoo.it	https://www.hotelsdrop.com/hotel/b-b-gattina-capri-leone	+39 320 853 0721
La Via del Carretto - B&B	viadelcarretto@gmail.com	https://www.hotelsdrop.com/hotel/la-via-del-carretto-b-b-capri-leone	+39 338 291 6773
Fichtenhof	info@fichtenhof.it	https://www.hotelsdrop.com/hotel/fichtenhof-capriana	+39 342 071 5788
Hotel Garni Edy Daiano Cavalese	booking@garniedy.it	https://www.hotelsdrop.com/hotel/hotel-garni-edy-daiano-cavalese-capriana	+39 333 273 8190
Maso Valfloriana	info@masovalfloriana.com	https://www.hotelsdrop.com/hotel/maso-valfloriana-capriana	+39 345 959 0494
B&B La Casa del Mugnaio	lacasadelmugnaio@gmail.com	https://www.hotelsdrop.com/hotel/b-b-la-casa-del-mugnaio-capriata-d-orba	+39 349 610 6589
Residenza Novi	residenzanovi@gmail.com	https://www.hotelsdrop.com/hotel/residenza-novi-capriata-d-orba	+39 391 147 5870
B&B - B2in Suite and Office	nome@email.it	https://www.hotelsdrop.com/hotel/b-b-b2in-suite-and-office-capriate-san-gervasio	+39 375 633 0287
B&B FAMILY FIRST, Piscina e Parco Giochi [Bed & Breakfast a Leolandia]	info@bebfamilyfirst.it	https://www.hotelsdrop.com/hotel/b-b-family-first-piscina-e-parco-giochi-bed-brea-capriate-san-gervasio	+39 329 690 6419
B&B Cascina Dei Levrieri	support@imcreator.com	https://www.hotelsdrop.com/hotel/b-b-cascina-dei-levrieri-capriglio	+39 392 258 3105
La Paladina Foresteria Lombarda	info@foresterialapaladina.it	https://www.hotelsdrop.com/hotel/la-paladina-foresteria-lombarda-caprino-bergamasco	+39 338 477 9239
CORTE CAIAR Bed&Breakfast	elena.cortecaiar@gmail.com	https://www.hotelsdrop.com/hotel/corte-caiar-bed-breakfast-caprino-veronese	+39 340 790 9054
POGGIO CAIAR Bed & Breakfast	info@poggiocaiar.it	https://www.hotelsdrop.com/hotel/poggio-caiar-bed-breakfast-caprino-veronese	+39 349 942 8828
Relais Fontana Rosa	relaisfontanarosa@gmail.com	https://www.hotelsdrop.com/hotel/relais-fontana-rosa-caprino-veronese	+39 333 852 8982
B&B Civico 69 Franciacorta	%20info@civico69franciacorta.com	https://www.hotelsdrop.com/hotel/b-b-civico-69-franciacorta-capriolo	+39 338 871 6751
Casitamia	casitamia19@gmail.com	https://www.hotelsdrop.com/hotel/casitamia-capriolo	+39 338 522 7408
B&B Luna sul Collio	info@lunasulcollio.it	https://www.hotelsdrop.com/hotel/b-b-luna-sul-collio-capriva-del-friuli	+39 393 784 2433
Giardini di Eva B&B	giardinidieva@yahoo.com	https://www.hotelsdrop.com/hotel/giardini-di-eva-b-b-capriva-del-friuli	+39 375 810 5610
Relais Russiz Superiore	info@marcofelluga.it	https://www.hotelsdrop.com/hotel/relais-russiz-superiore-capriva-del-friuli	+39 331 663 6919
B&B Grazia Bed and Breakfast a Capua	info@bbcasadigraziaacapua.com	https://www.hotelsdrop.com/hotel/b-b-grazia-bed-and-breakfast-a-capua-capua	+39 320 914 8228
beb porta roma	info@bebportaroma.it	https://www.hotelsdrop.com/hotel/beb-porta-roma-capua	+39 347 835 5967
Carioca Aparthotel	sambasstays@gmail.com	https://www.hotelsdrop.com/hotel/carioca-aparthotel-capua	+39 338 175 7339
Casa aragona b&b	info@casaaragona.it	https://www.hotelsdrop.com/hotel/casa-aragona-b-b-capua	+39 338 872 3231
Royal Residence	info@royalresidence.it	https://www.hotelsdrop.com/hotel/royal-residence-capua	+39 376 262 1390
casa dei nonni	taninobattista@gmail.com	https://www.hotelsdrop.com/hotel/casa-dei-nonni-capurso	+39 347 905 7297
Dimora del Balì	dimoradelbali@gmail.com	https://www.hotelsdrop.com/hotel/dimora-del-bali-capurso	+39 345 623 7062
Il Cantico B&B	info@ilcanticobeb.it	https://www.hotelsdrop.com/hotel/il-cantico-b-b-capurso	+39 353 404 2656
Roses Suite & Apartments	info@rosessuite.it	https://www.hotelsdrop.com/hotel/roses-suite-apartments-capurso	+39 339 792 7508
Tenuta Barone	info@tenutabaroneresort.it	https://www.hotelsdrop.com/hotel/tenuta-barone-capurso	+39 375 963 9818
Agriturismo Ceratti	info@ceratti.it	https://www.hotelsdrop.com/hotel/agriturismo-ceratti-caraffa-del-bianco	+39 320 117 3275
Bed and Breakfast Terre del Sud	info@bebterredelsud.it	https://www.hotelsdrop.com/hotel/bed-and-breakfast-terre-del-sud-caraffa-del-bianco	+39 340 779 6477
B&B Catanzaro Russo Rooms	assistenza@webador.it	https://www.hotelsdrop.com/hotel/b-b-catanzaro-russo-rooms-caraffa-di-catanzaro	+39 320 559 2944
B&B La Collina Dei Poeti	info@googaia.it	https://www.hotelsdrop.com/hotel/b-b-la-collina-dei-poeti-caraffa-di-catanzaro	+39 328 564 0521
B&B Melina Catanzaro Settingiano	info@bbmelina.it	https://www.hotelsdrop.com/hotel/b-b-melina-catanzaro-settingiano-caraffa-di-catanzaro	+39 349 454 9307
Blu Marine	info@blu-marine.it	https://www.hotelsdrop.com/hotel/blu-marine-caraffa-di-catanzaro	+39 351 390 9082
Villa Maria Bed & Breakfast	info@villamariabb.com	https://www.hotelsdrop.com/hotel/villa-maria-bed-breakfast-caraffa-di-catanzaro	+39 320 211 4897
Cascina Rosa	infocascinarosa@gmail.com	https://www.hotelsdrop.com/hotel/cascina-rosa-caraglio	+39 347 353 1044
Virasol B&B	info@virasol.it	https://www.hotelsdrop.com/hotel/virasol-b-b-caraglio	+39 338 190 0121
Affittacamere Famiglia Do	affittacamerefamigliado@gmail.com	https://www.hotelsdrop.com/hotel/affittacamere-famiglia-do-caramagna-piemonte	+39 348 004 5887
Fattoria Sociale Paideia - Caramagna Piemonte	info@fattoriasocialepaideia.it	https://www.hotelsdrop.com/hotel/fattoria-sociale-paideia-caramagna-piemonte-caramagna-piemonte	+39 342 922 9423
Hotel Cercone	prenotazioni@hotelcercone.it	https://www.hotelsdrop.com/hotel/hotel-cercone-caramanico-terme	+39 327 686 6150
Hotel La Maielletta	info@lamaielletta.it	https://www.hotelsdrop.com/hotel/hotel-la-maielletta-caramanico-terme	+39 392 809 1743
HOTEL VIOLA & PIZZERIA "DAI VIOLA"	info@violahotel.it	https://www.hotelsdrop.com/hotel/hotel-viola-pizzeria-dai-viola-caramanico-terme	+39 388 477 0310
B&B '900	contact@globostay.com	https://www.hotelsdrop.com/hotel/b-b-900-carapelle	+39 347 968 8132
B&B MariLù	bebmarilu.fg@gmail.com	https://www.hotelsdrop.com/hotel/b-b-marilu-carapelle	+39 351 325 2441
Bunker degli inventori	paolabuccinotti@gmail.com	https://www.hotelsdrop.com/hotel/bunker-degli-inventori-carapelle	+39 327 944 0639
Dimora in Fiore	info@dimorainfiore.it	https://www.hotelsdrop.com/hotel/dimora-in-fiore-carapelle	+39 351 314 8493
Residenza del Sele B&B Luxury	residenzadelsele@gmail.com	https://www.hotelsdrop.com/hotel/residenza-del-sele-b-b-luxury-carapelle	+39 331 437 3464
B&B La Terrazza	info@bb-laterrazza.it	https://www.hotelsdrop.com/hotel/b-b-la-terrazza-carasco	+39 328 472 1124
B&B Rivarola al Tempo dei Castelli	info@bbrivarola.it	https://www.hotelsdrop.com/hotel/b-b-rivarola-al-tempo-dei-castelli-carasco	+39 347 234 7157
Ca' da Tollo B&B	info@dakota-ent.it	https://www.hotelsdrop.com/hotel/ca-da-tollo-b-b-carasco	+39 335 586 0555
Agriturismo Annarella	info@agriturismoannarella.it	https://www.hotelsdrop.com/hotel/agriturismo-annarella-carassai	+39 333 353 8208
Agriturismo C'era una volta	fattoriaceraunavolta@gmail.com	https://www.hotelsdrop.com/hotel/agriturismo-c-era-una-volta-carassai	+39 333 504 8441
Agriturismo La casa del vecchio mulino	contatti@casavecchiomulino.it	https://www.hotelsdrop.com/hotel/agriturismo-la-casa-del-vecchio-mulino-carassai	+39 331 428 0492
Agriturismo La Favella	agrit.lafavella@gmail.com	https://www.hotelsdrop.com/hotel/agriturismo-la-favella-carassai	+39 370 365 8577
Agriturismo Nonno Pio	info@nonnopio.it	https://www.hotelsdrop.com/hotel/agriturismo-nonno-pio-carassai	+39 339 750 1218
Camping San Procolo	info@sanprocolo.com	https://www.hotelsdrop.com/hotel/camping-san-procolo-carassai	+39 338 172 5422
La Cicala Agriturismo	info@lacicalagriturismo.it	https://www.hotelsdrop.com/hotel/la-cicala-agriturismo-carassai	+39 333 283 3905
La Rosa e La Viola	info@larosaelaviola.it	https://www.hotelsdrop.com/hotel/la-rosa-e-la-viola-carassai	+39 347 992 7204
Locanda del Sole Agriturismo Ristorante Osteria Cucina Tradizionale Carne Marchigiana Alloggi Piscina Eventi	contatto@esempio.it	https://www.hotelsdrop.com/hotel/locanda-del-sole-agriturismo-ristorante-osteria-carassai	+39 347 723 9767
Agriturismo San Genesio	info@agriturismosangenesio.it	https://www.hotelsdrop.com/hotel/agriturismo-san-genesio-carate-brianza	+39 324 445 2123
CASA MORELLI | Boutique Hotel in Brianza	info@casa-morelli.com	https://www.hotelsdrop.com/hotel/casa-morelli-boutique-hotel-in-brianza-carate-brianza	+39 393 815 4079
Locanda La Piana	info@locandalapiana.it	https://www.hotelsdrop.com/hotel/locanda-la-piana-carate-brianza	+39 338 761 8063
B&B A Casa di Camilla	info@acasadicamilla.it	https://www.hotelsdrop.com/hotel/b-b-a-casa-di-camilla-carate-urio	+39 339 717 6468
Darsena di Riva Grande	info@ladarsenadirivagrande.com	https://www.hotelsdrop.com/hotel/darsena-di-riva-grande-carate-urio	+39 329 054 3623
Una Terrazza da Sogno	info@rentallcomo.com	https://www.hotelsdrop.com/hotel/una-terrazza-da-sogno-carate-urio	+39 392 030 4003
La Rosa Del Lago	larosadellago@gmail.com	https://www.hotelsdrop.com/hotel/la-rosa-del-lago-caravate	+39 391 131 5411
Agriturismo Primo Bacio - IT008019B56FLUOB9S	agriprimobacio@gmail.com	https://www.hotelsdrop.com/hotel/agriturismo-primo-bacio-it008019b56fluob9s-caravonica	+39 338 825 5609
B&B L'Infinito	bbinfinito@hotmail.it	https://www.hotelsdrop.com/hotel/b-b-l-infinito-carbognano	+39 349 493 2459
Dimore Santa Maria	info@dimoresantamaria.it	https://www.hotelsdrop.com/hotel/dimore-santa-maria-carbognano	+39 320 531 9458
Ros's house	contact@globostay.com	https://www.hotelsdrop.com/hotel/ros-s-house-carbognano	+39 328 917 4255
Agriturismo Cascina San Carlo	info@agriturismocascinasancarlo.com	https://www.hotelsdrop.com/hotel/agriturismo-cascina-san-carlo-carbonara-al-ticino	+39 333 796 3917
Raphaëlle Relais	info@hotel.com	https://www.hotelsdrop.com/hotel/raphaelle-relais-carbonara-di-nola	+39 351 046 7669
Hotel Sette e Mezzo	sette.mezzo@tiscali.it	https://www.hotelsdrop.com/hotel/hotel-sette-e-mezzo-carbone	+39 347 350 6583
Leukòs Bed and Breakfast	leukosprenotazioni@gmail.com	https://www.hotelsdrop.com/hotel/leukos-bed-and-breakfast-carbone	+39 347 835 9461
A casa di Ita	booking@acasadiita.it	https://www.hotelsdrop.com/hotel/a-casa-di-ita-carbonera	+39 349 801 1273
